UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C016,F1C016,XF1C014,F1C014,XF1C017,F1C017,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C026,F1C026,XF1C024,F1C024,XF1C027,F1C027,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C036,F1C036,XF1C034,F1C034,XF1C037,F1C037,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C056,F1C056,XF1C054,F1C054,XF1C057,F1C057,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C066,F1C066,XF1C064,F1C064,XF1C067,F1C067,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C076,F1C076,XF1C074,F1C074,XF1C077,F1C077,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C086,F1C086,XF1C084,F1C084,XF1C087,F1C087,XF1C085,F1C085,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C116,F1C116,XF1C114,F1C114,XF1C117,F1C117,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C126,F1C126,XF1C124,F1C124,XF1C127,F1C127,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C136,F1C136,XF1C134,F1C134,XF1C137,F1C137,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C146,F1C146,XF1C144,F1C144,XF1C147,F1C147,XF1C145,F1C145,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C196,F1C196,XF1C194,F1C194,XF1C197,F1C197,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
441900,"R",10767000,"R",29083000,"R",2362000,"R",31445000,"R",42212000,"R",0,"R",2185000,"R",2185000,"R",0,"R",300000,"R",300000,"R",2485000,"R",29083000,"R",2463000,"R",0,"R",8181000,"R",39727000,"R",3157000,"R",0,"R",25450707,"R",2296505,"R",2612118,"R",33516330,"R",4433917,"R",0,"R",0,"R",6244000,"R",1603000,"R",423000,"R",161000,"R",14000,"R",147000,"R",1220000,"Z",0,"R",23000,"Z",0,"R",28000,"R",9702000,"R",0,"R",12820000,"R",0,"R",3977000,"R",0,"R",0,"R",237000,"R",0,"R",0,"R",17034000,"R",26736000,"R",0,"R",102000,"R",0,"R",0,"R",102000,"R",26838000,"R",8891772,"R",5279312,"R",1061353,"R",1004579,"R",375876,"R",0,"R",1170652,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73585,"R",0,"R",0,"R",7378,"R",3207,"R",0,"R",63000,"R",1705900,"R",808216,"R",171019,"R",150479,"R",65421,"R",0,"R",510765,"R",4398583,"R",1547165,"R",478139,"R",566961,"R",185622,"R",0,"R",1620696,"R",4835010,"R",1705152,"R",431409,"R",612450,"R",204560,"R",0,"R",1881439,"R",0,"R",146882,"R",37011,"R",-2514107,"R",149424,"R",0,"R",2180790,"R",3603000,"R",3603000,"R",1718150,"R",149293,"R",46513,"R",172260,"R",74890,"R",0,"R",1275194,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25226000,"R",9636020,"R",2225444,"R",0,"R",1059000,"R",0,"R",12305536,"R",26838000,"R",25226000,"R",1612000,"R",38174000,"R",-59000,"R",39727000,"R",3977000,"R",549056,"R",425070,"R",0,"R",770673,"R",0,"R",5721799,"R",2118799,"R",0,"R",2118799,"R",3603000,1 ,"R",569000,"R",569010
441937,"R",43177351,"R",229413824,"R",295185230,"R",524599054,"R",567776405,"R",3801386,"R",19019211,"R",22820597,"R",283409815,"R",1420003,"R",284829818,"R",307650415,"R",136840871,"R",33622745,"R",0,"R",89662374,"R",260125990,"R",32749578,"R",55056363,"R",184402158,"R",32948035,"R",21403708,"R",326559842,"R",42824983,"R",244011,"R",0,"R",18947555,"R",2109195,"R",662615,"R",470078,"R",72387,"R",397691,"R",7441428,"R",0,"R",0,"R",0,"R",1542161,"R",31173032,"R",0,"R",48172480,"R",0,"R",5906653,"R",2251615,"R",0,"R",109583,"R",6875096,"R",8739293,"R",72054720,"R",103227752,"R",48071000,"R",0,"R",0,"R",0,"R",48071000,"R",151298752,"R",38414510,"R",15609074,"R",5514716,"R",4236307,"R",3594943,"R",5929553,"R",3529917,"R",1731422,"R",463964,"R",172477,"R",190939,"R",162032,"R",267257,"R",474753,"R",1798,"R",937,"R",217,"R",198,"R",168,"R",278,"R",0,"R",12558388,"R",4944436,"R",1825661,"R",1384924,"R",1175251,"R",1938477,"R",1289639,"R",13821712,"R",5034287,"R",2008213,"R",1524242,"R",1293477,"R",2133480,"R",1828013,"R",18644971,"R",5865477,"R",3092190,"R",2056146,"R",1744851,"R",2877984,"R",3008323,"R",0,"R",7234437,"R",2558928,"R",-10081495,"R",0,"R",0,"R",288130,"R",6120160,"R",6120160,"R",6245423,"R",1403985,"R",429622,"R",688739,"R",584465,"R",964025,"R",2174587,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",97538384,"R",40556597,"R",15602024,"R",0,"R",8555187,"R",14111054,"R",18713522,"R",151298752,"R",97538384,"R",53760368,"R",206365622,"R",0,"R",260125990,"R",5778001,"R",340309,"R",5676846,"R",0,"R",0,"R",322967,"R",12118123,"R",4376043,"R",1621920,"R",5997963,"R",6120160,1 ,"R",4791400,"R",5904421
443368,"R",37722984,"R",18731115,"R",0,"R",18731115,"R",56454099,"R",1600000,"R",7953532,"R",9553532,"R",73681,"R",3397362,"R",3471043,"R",13024575,"R",18634673,"R",10019698,"R",0,"R",14775153,"R",43429524,"R",1933592,"R",0,"R",33075073,"R",16043659,"R",58330,"R",51110654,"R",32379539,"R",0,"R",0,"R",420749,"R",0,"R",0,"R",0,"R",0,"R",0,"R",113574,"A",,"R",100278,"A",,"R",0,"R",634601,"R",7487071,"R",1572925,"R",643384,"R",0,"R",0,"R",0,"R",0,"R",21165,"R",36718,"R",9761263,"R",10395864,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10395864,"R",1222689,"R",812250,"R",85892,"R",29685,"R",23387,"R",1733,"R",269742,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92138,"R",38433,"R",6730,"R",2237,"R",1762,"R",131,"R",42845,"R",36990,"R",25915,"R",4488,"R",898,"R",708,"R",52,"R",4929,"R",7104586,"R",1870058,"R",378931,"R",172485,"R",135890,"R",10066,"R",4537156,"R",577571,"R",248910,"R",81515,"R",14022,"R",11047,"R",818,"R",221259,"R",0,"R",67050,"R",11096,"R",-219327,"R",0,"R",0,"R",141181,"R",488502,"R",488502,"R",231917,"R",86769,"R",7874,"R",0,"R",0,"R",0,"R",137274,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",404921,"R",0,"R",1,"R",0,"R",0,"R",0,"R",404920,"R",10159314,"R",3149385,"R",576527,"R",0,"R",172794,"R",12800,"R",6247808,"C",53210006,"R",47819194,"R",5390812,"R",38038713,"R",-1,"R",43429524,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,2 ,"A",,"A",
443492,"R",9850308,"R",20936784,"R",28,"R",20936812,"R",30787120,"R",301747,"R",2643685,"R",2945432,"R",5528715,"R",2386606,"R",7915321,"R",10860753,"R",14966819,"R",2386344,"R",0,"R",2573204,"R",19926367,"R",437694,"R",5219950,"R",23629718,"R",4135484,"R",273324,"R",33696170,"R",12759386,"Z",0,"Z",0,"R",4479706,"R",243703,"R",2498630,"R",459756,"R",0,"R",459756,"R",1317931,"A",,"R",0,"A",,"R",2258264,"R",11257990,"R",0,"R",7680573,"R",0,"R",7995947,"R",0,"R",0,"R",0,"R",24879,"R",883376,"R",16584775,"R",27842765,"R",29095,"R",25557,"R",0,"R",22457,"R",77109,"R",27919874,"R",10832561,"R",4673278,"R",1384352,"R",986201,"R",586134,"R",203159,"R",2999437,"R",2060,"R",0,"R",1665,"R",219,"R",130,"R",45,"R",1,"R",918335,"R",343946,"R",120363,"R",61120,"R",36326,"R",12591,"R",343989,"R",3775542,"R",1372747,"R",409810,"R",327509,"R",194650,"R",67467,"R",1403359,"R",2376364,"R",160505,"R",127009,"R",189486,"R",112618,"R",39034,"R",1747712,"R",3550603,"R",273179,"R",225907,"R",187867,"R",111656,"R",38701,"R",2713293,"R",0,"R",0,"R",108634,"R",-1752402,"R",0,"R",0,"R",1643768,"R",5638414,"R",5638414,"R",1349447,"R",24605,"R",306,"R",0,"R",0,"R",0,"R",1324536,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",280324,"R",0,"R",0,"R",0,"R",1,"R",0,"R",280323,"R",28723650,"R",6848260,"R",2378046,"R",0,"R",1041515,"R",360997,"R",18094832,"R",27919874,"R",28723650,"R",-803776,"R",20730143,"R",0,"R",19926367,"R",7336109,"R",222473,"R",1785891,"R",0,"R",448188,"R",99517,"R",9892178,"R",4253764,"R",0,"R",4253764,"R",5638414,2 ,"A",,"A",
443711,"R",16132942,"R",8621529,"R",13233036,"R",21854565,"R",37987507,"R",21257800,"R",1860512,"R",23118312,"R",0,"R",406456,"R",406456,"R",23524768,"R",-2137430,"R",7278066,"R",0,"R",9322103,"R",14462739,"R",3211500,"R",0,"R",10349255,"R",1130046,"R",2106639,"R",16797440,"R",2853622,"R",0,"R",0,"R",301705,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1389709,"A",,"R",65453,"A",,"R",0,"R",1756867,"Z",0,"R",15996038,"Z",0,"R",3418992,"Z",0,"Z",0,"Z",0,"R",12989,"R",10,"R",19428029,"R",21184896,"Z",0,"Z",0,"Z",0,"R",44394168,"R",44394168,"R",65579064,"R",945637,"R",310519,"R",79423,"R",0,"R",1947,"R",1073,"R",552675,"R",12358,"Z",0,"R",12344,"R",0,"Z",0,"R",14,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",130171,"Z",0,"R",-587,"R",0,"R",2561,"R",79,"R",128118,"R",462,"Z",0,"R",39,"R",0,"Z",0,"R",1,"R",422,"R",6420752,"R",2590527,"R",1361124,"R",0,"R",144208,"R",7137,"R",2317756,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",1337717,"Z",0,"Z",0,"R",0,"R",414477,"R",1049,"R",922191,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",69250525,"R",0,"R",2940,"R",0,"R",0,"R",0,"R",69247585,"R",78097622,"R",2901046,"R",1455283,"R",0,"R",563193,"R",9353,"R",73168747,"R",65579064,"R",78097622,"R",-12518558,"R",26981297,"R",0,"R",14462739,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,2 ,"A",,"A",
444219,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2929218,"R",1320902,"R",1718012,"R",342415,"R",342415,"R",0,"R",2910564,"A",,"R",0,"A",,"R",168221,"R",9389332,"R",0,"R",19610861,"R",6187904,"R",6284726,"R",248710,"R",0,"R",15782,"R",32574,"R",1690,"R",32382247,"R",41771579,"R",978582,"R",193179,"R",0,"R",0,"R",1171761,"R",42943340,"R",16759096,"R",10322728,"R",2597412,"R",1664356,"R",1766795,"R",0,"R",407805,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",594,"R",355,"R",117,"R",59,"R",63,"R",0,"R",0,"R",4894428,"R",2882520,"R",715913,"R",486069,"R",515986,"R",0,"R",293940,"R",6025812,"R",3389531,"R",1186873,"R",598427,"R",635260,"R",0,"R",215721,"R",5758381,"R",2957763,"R",503968,"R",571869,"R",607066,"R",0,"R",1117715,"R",0,"R",1440661,"R",179905,"R",-3741750,"R",437961,"R",0,"R",1683223,"R",0,"R",0,"R",3792038,"R",831672,"R",183590,"R",420970,"R",37784,"R",0,"R",2318022,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6892186,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6892186,"R",44122535,"R",21825230,"R",5367778,"R",0,"R",4000915,"R",0,"R",12928612,"A",,"A",,"A",,"A",,"A",,"A",,"R",6125091,"R",208832,"R",397137,"R",1814982,"R",0,"R",0,"R",8546042,"R",8546042,"R",0,"R",8546042,"R",0,2 ,"A",,"A",
444459,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",90000,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",3000,"A",,"R",0,"R",93000,"R",0,"R",6000,"R",1000,"R",8300,"R",0,"R",0,"R",1000,"R",0,"R",0,"R",16300,"R",109300,"A",,"A",,"A",,"A",,"R",0,"R",109300,"R",113150,"R",81600,"R",12400,"R",0,"R",0,"R",0,"R",19150,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5000,"R",1000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1000,"R",4500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4500,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3000,"R",3000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",126650,"R",81600,"R",12400,"R",0,"R",0,"R",0,"R",32650,"A",,"A",,"A",,"A",,"A",,"A",,"R",8300,"R",3000,"R",3200,"R",1000,"R",0,"R",2900,"R",18400,"R",1000,"R",14400,"R",15400,"R",3000,-2 ,"A",,"A",
444954,"R",8467927,"R",11180604,"R",2142834,"R",13323438,"R",21791365,"R",433161,"R",2310211,"R",2743372,"R",1654089,"R",1528629,"R",3182718,"R",5926090,"R",9030854,"R",5741,"Z",0,"R",6828680,"R",15865275,"R",2136954,"Z",0,"R",7751456,"R",1450305,"R",1061329,"R",12400044,"R",1219440,"Z",0,"Z",0,"R",3531293,"R",242479,"R",1949714,"R",211597,"Z",0,"R",211597,"R",0,"A",,"R",67120,"A",,"R",1339735,"R",7341938,"R",0,"R",5464151,"R",0,"R",5989901,"Z",0,"Z",0,"R",0,"Z",0,"R",484169,"R",11938221,"R",19280159,"Z",0,"Z",0,"Z",0,"R",410515,"R",410515,"R",19690674,"R",8259352,"R",4743557,"R",1438881,"R",911670,"R",173545,"R",70939,"R",920760,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",210600,"R",62896,"R",34926,"R",23246,"R",4425,"R",1809,"R",83298,"R",845344,"R",311262,"R",102071,"R",93309,"R",17762,"R",7261,"R",313679,"R",2638032,"R",739392,"R",266873,"R",291187,"R",55430,"R",22658,"R",1262492,"R",2183679,"R",858445,"R",317991,"R",241035,"R",45883,"R",18756,"R",701569,"R",0,"R",0,"R",0,"R",-1560447,"Z",0,"Z",0,"R",1560447,"R",5278572,"R",5278572,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",311342,"R",0,"R",0,"R",0,"R",0,"R",0,"R",311342,"R",19726921,"R",6715552,"R",2160742,"R",0,"R",297045,"R",121423,"R",10432159,"R",19690674,"R",19726921,"R",-36247,"R",15901522,"R",0,"R",15865275,"R",5989901,"R",133312,"R",950736,"R",0,"R",202395,"R",1814437,"R",9090781,"R",3812209,"R",0,"R",3812209,"R",5278572,2 ,"A",,"A",
445018,"R",2840104,"R",1666050,"R",0,"R",1666050,"R",4506154,"R",49020,"R",2493593,"R",2542613,"R",0,"R",1146026,"R",1146026,"R",3688639,"R",1666050,"Z",0,"Z",0,"R",-848535,"R",817515,"Z",0,"Z",0,"Z",0,"R",450524,"R",1348808,"R",1799332,"R",133282,"Z",0,"Z",0,"R",2087179,"R",154846,"R",3821715,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"Z",0,"A",,"R",0,"R",6063740,"R",0,"R",3737641,"R",0,"R",4209493,"R",311867,"R",0,"R",0,"R",6152,"R",0,"R",8265153,"R",14328893,"Z",0,"Z",0,"Z",0,"R",1414804,"R",1414804,"R",15743697,"R",5055882,"R",3729453,"R",1111016,"R",26737,"R",48618,"Z",0,"R",140058,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",999831,"R",310627,"R",70053,"Z",0,"Z",0,"Z",0,"R",619151,"R",638140,"R",297800,"R",100183,"Z",0,"Z",0,"Z",0,"R",240157,"R",712778,"R",396804,"R",156016,"Z",0,"Z",0,"Z",0,"R",159958,"R",3389886,"R",741816,"R",388686,"Z",0,"Z",0,"Z",0,"R",2259384,"R",0,"Z",0,"Z",0,"R",-26737,"Z",0,"Z",0,"R",26737,"R",4298292,"R",4298292,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",473269,"R",84048,"R",0,"R",0,"R",0,"R",0,"R",389221,"R",15568078,"R",5560548,"R",1825954,"R",0,"R",48618,"R",0,"R",8132958,"R",15743697,"R",15568078,"R",175619,"R",641896,"R",0,"R",817515,"R",4209493,"R",72037,"R",904829,"Z",0,"R",1208668,"R",64102,"R",6459129,"R",2160837,"R",0,"R",2160837,"R",4298292,2 ,"A",,"A",
445188,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37037000,"R",14489000,"R",22540000,"R",2099000,"R",2098000,"R",1000,"R",16408000,"Z",0,"Z",0,"Z",0,"R",2359000,"R",94932000,"Z",0,"R",68887000,"Z",0,"R",11628084,"Z",0,"Z",0,"R",3435000,"R",2075000,"R",0,"R",86025084,"R",180957084,"R",16717000,"R",738000,"Z",0,"R",17207000,"R",34662000,"R",215619084,"R",32723040,"R",19783000,"R",6042631,"R",1157670,"R",1759680,"R",1416690,"R",2563369,"R",21789840,"R",7308000,"R",2007685,"R",1800820,"R",2737280,"R",2203740,"R",5732315,"R",5482560,"R",2592000,"R",809517,"R",128630,"R",195520,"R",157410,"R",1599483,"R",19717960,"R",6392000,"R",2246949,"R",2058080,"R",3128320,"R",2518560,"R",3374051,"R",12910920,"R",4937000,"R",1502185,"R",900410,"R",1368640,"R",1101870,"R",3100815,"R",32770600,"R",17351000,"R",5227740,"R",1286300,"R",1955200,"R",1574100,"R",5376260,"R",0,"R",3755000,"R",1575245,"R",-11576700,"R",1955200,"R",1574100,"R",2717155,"R",9784000,"R",9784000,"R",24426480,"R",3687000,"R",1315803,"R",4244790,"R",6452160,"R",5194530,"R",3532197,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9249600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9249600,"R",168855000,"R",65805000,"R",20727755,"R",0,"R",19552000,"R",15741000,"R",47029245,"A",,"A",,"A",,"A",,"A",,"A",,"R",11628084,"R",1486916,"R",1281000,"Z",0,"R",941000,"R",17531000,"R",32868000,"R",18475000,"R",4609000,"R",23084000,"R",9784000,1 ,"R",5087000,"R",21717000
445674,"R",2404524,"R",3476948,"R",1011665,"R",4488613,"R",6893137,"R",145907,"R",1812524,"R",1958431,"R",380460,"R",953605,"R",1334065,"R",3292496,"R",3569698,"R",0,"R",50000,"R",-19057,"R",3600641,"R",381191,"R",0,"R",5315370,"R",1252360,"R",237926,"R",7186847,"R",3090782,"R",0,"R",0,"R",1689690,"R",36571,"R",1463939,"R",569076,"R",0,"R",569076,"R",189189,"A",,"R",0,"A",,"R",1411,"R",3949876,"R",0,"R",3607883,"R",0,"R",1352748,"R",0,"R",0,"R",0,"R",3644,"R",384231,"R",5348506,"R",9298382,"R",232498,"R",106918,"R",0,"R",0,"R",339416,"R",9637798,"R",3441823,"R",2299417,"R",540622,"R",192523,"Z",0,"Z",0,"R",409261,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",713347,"R",398906,"R",65679,"R",37098,"Z",0,"Z",0,"R",211664,"R",349283,"R",165734,"R",37973,"R",21822,"Z",0,"Z",0,"R",123754,"R",429965,"R",297625,"R",79980,"R",8729,"Z",0,"Z",0,"R",43631,"R",2008095,"R",918938,"R",711057,"R",159790,"Z",0,"Z",0,"R",218310,"R",0,"R",56695,"R",15227,"R",-419962,"Z",0,"Z",0,"R",348040,"R",1258255,"R",1258255,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1255617,"R",0,"R",0,"R",0,"R",226882,"R",8588,"R",1020147,"R",9456385,"R",4137315,"R",1450538,"R",0,"R",226882,"R",8588,"R",3633062,"R",9637798,"R",9456385,"R",181413,"R",3410259,"R",8969,"R",3600641,"R",1332765,"R",27675,"R",43871,"R",34897,"R",0,"R",613560,"R",2052768,"R",699171,"R",95342,"R",794513,"R",1258255,1 ,"R",50000,"R",50000
446206,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",60000,"R",13875,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",25000,"A",,"R",56125,"R",155000,"Z",0,"R",3550,"Z",0,"R",10100,"Z",0,"Z",0,"R",2000,"Z",0,"R",16350,"R",32000,"R",187000,"A",,"A",,"A",,"A",,"R",29000,"R",216000,"R",75050,"R",40890,"R",4160,"R",30000,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",500,"R",1200,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1200,"R",1500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1500,"R",0,"Z",0,"Z",0,"R",-30000,"Z",0,"Z",0,"R",30000,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10250,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10250,"R",88500,"R",40890,"R",4160,"R",0,"R",0,"R",0,"R",43450,"A",,"A",,"A",,"A",,"A",,"A",,"R",9000,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",9000,"R",9000,"R",0,"R",9000,"R",0,-2 ,"A",,"A",
446349,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29976,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",29976,"Z",0,"Z",0,"Z",0,"R",172790,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",172790,"R",202766,"A",,"A",,"A",,"A",,"R",2016,"R",204782,"R",68274,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",68274,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",51175,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",51175,"R",8216,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8216,"R",6161,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6161,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",133826,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",133826,"A",,"A",,"A",,"A",,"A",,"A",,"R",172790,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",172790,"R",172790,"R",0,"R",172790,"R",0,-2 ,"A",,"A",
